id,city,month,match_type,team,batsman,position,bowler,over_no,ball_no,venue,wicket_out,score
242,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,39,3,Rawalpindi Cricket Stadium,False,0
243,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,39,4,Rawalpindi Cricket Stadium,False,0
244,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,39,5,Rawalpindi Cricket Stadium,False,1
245,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,39,6,Rawalpindi Cricket Stadium,False,0
246,,February,ODI,Pakistan,Younis Khan,6,Z Khan,40,1,Rawalpindi Cricket Stadium,False,1
247,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,40,2,Rawalpindi Cricket Stadium,False,0
248,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,40,3,Rawalpindi Cricket Stadium,False,2
249,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,40,4,Rawalpindi Cricket Stadium,False,2
250,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,40,5,Rawalpindi Cricket Stadium,False,1
251,,February,ODI,Pakistan,Younis Khan,6,Z Khan,40,6,Rawalpindi Cricket Stadium,False,1
252,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,41,1,Rawalpindi Cricket Stadium,False,1
253,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,41,2,Rawalpindi Cricket Stadium,False,0
254,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,41,3,Rawalpindi Cricket Stadium,False,2
255,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,41,4,Rawalpindi Cricket Stadium,False,0
256,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,41,5,Rawalpindi Cricket Stadium,False,0
257,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,41,6,Rawalpindi Cricket Stadium,False,0
258,,February,ODI,Pakistan,Younis Khan,6,Z Khan,42,1,Rawalpindi Cricket Stadium,False,4
259,,February,ODI,Pakistan,Younis Khan,6,Z Khan,42,2,Rawalpindi Cricket Stadium,False,1
260,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,42,3,Rawalpindi Cricket Stadium,False,1
261,,February,ODI,Pakistan,Younis Khan,6,Z Khan,42,4,Rawalpindi Cricket Stadium,False,1
262,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,42,5,Rawalpindi Cricket Stadium,False,2
263,,February,ODI,Pakistan,Abdul Razzaq,8,Z Khan,42,6,Rawalpindi Cricket Stadium,False,3
264,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,43,1,Rawalpindi Cricket Stadium,False,1
265,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,43,2,Rawalpindi Cricket Stadium,False,4
266,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,43,3,Rawalpindi Cricket Stadium,False,1
267,,February,ODI,Pakistan,Abdul Razzaq,8,S Sreesanth,43,4,Rawalpindi Cricket Stadium,True,0
268,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,43,5,Rawalpindi Cricket Stadium,False,0
269,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,43,6,Rawalpindi Cricket Stadium,False,0
270,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,44,1,Rawalpindi Cricket Stadium,False,1
271,,February,ODI,Pakistan,Younis Khan,6,AB Agarkar,44,2,Rawalpindi Cricket Stadium,False,1
272,,February,ODI,Pakistan,Younis Khan,6,AB Agarkar,44,3,Rawalpindi Cricket Stadium,False,1
273,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,44,4,Rawalpindi Cricket Stadium,False,0
274,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,44,5,Rawalpindi Cricket Stadium,False,2
275,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,44,6,Rawalpindi Cricket Stadium,False,0
276,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,44,7,Rawalpindi Cricket Stadium,False,0
277,,February,ODI,Pakistan,Younis Khan,6,S Sreesanth,45,1,Rawalpindi Cricket Stadium,False,1
278,,February,ODI,Pakistan,Naved-ul-Hasan,9,S Sreesanth,45,2,Rawalpindi Cricket Stadium,False,0
279,,February,ODI,Pakistan,Naved-ul-Hasan,9,S Sreesanth,45,3,Rawalpindi Cricket Stadium,False,2
280,,February,ODI,Pakistan,Naved-ul-Hasan,9,S Sreesanth,45,4,Rawalpindi Cricket Stadium,False,0
281,,February,ODI,Pakistan,Naved-ul-Hasan,9,S Sreesanth,45,5,Rawalpindi Cricket Stadium,False,0
282,,February,ODI,Pakistan,Naved-ul-Hasan,9,S Sreesanth,45,6,Rawalpindi Cricket Stadium,False,0
283,,February,ODI,Pakistan,Younis Khan,6,AB Agarkar,46,1,Rawalpindi Cricket Stadium,True,0
284,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,2,Rawalpindi Cricket Stadium,False,2
285,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,3,Rawalpindi Cricket Stadium,False,0
286,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,4,Rawalpindi Cricket Stadium,False,5
287,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,5,Rawalpindi Cricket Stadium,False,0
288,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,6,Rawalpindi Cricket Stadium,False,0
289,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,46,7,Rawalpindi Cricket Stadium,False,1
290,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,1,Rawalpindi Cricket Stadium,False,0
291,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,2,Rawalpindi Cricket Stadium,False,0
292,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,3,Rawalpindi Cricket Stadium,False,1
293,,February,ODI,Pakistan,Naved-ul-Hasan,9,Z Khan,47,4,Rawalpindi Cricket Stadium,False,1
294,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,5,Rawalpindi Cricket Stadium,False,1
295,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,6,Rawalpindi Cricket Stadium,False,4
296,,February,ODI,Pakistan,Umar Gul,10,Z Khan,47,7,Rawalpindi Cricket Stadium,False,0
297,,February,ODI,Pakistan,Naved-ul-Hasan,9,AB Agarkar,48,1,Rawalpindi Cricket Stadium,True,0
298,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,48,2,Rawalpindi Cricket Stadium,False,4
299,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,48,3,Rawalpindi Cricket Stadium,False,0
300,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,48,4,Rawalpindi Cricket Stadium,False,0
301,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,48,5,Rawalpindi Cricket Stadium,False,1
302,,February,ODI,Pakistan,Umar Gul,10,AB Agarkar,48,6,Rawalpindi Cricket Stadium,False,1
303,,February,ODI,Pakistan,Mohammad Asif,11,AB Agarkar,48,7,Rawalpindi Cricket Stadium,False,1
304,,February,ODI,Pakistan,Mohammad Asif,11,Z Khan,49,1,Rawalpindi Cricket Stadium,False,0
305,,February,ODI,Pakistan,Mohammad Asif,11,Z Khan,49,2,Rawalpindi Cricket Stadium,False,1
306,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,1,Rawalpindi Cricket Stadium,False,0
307,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,2,Rawalpindi Cricket Stadium,False,0
308,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,3,Rawalpindi Cricket Stadium,False,4
309,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,4,Rawalpindi Cricket Stadium,False,0
310,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,5,Rawalpindi Cricket Stadium,False,0
311,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,0,6,Rawalpindi Cricket Stadium,False,1
312,,February,ODI,India,V Sehwag,1,Mohammad Asif,1,1,Rawalpindi Cricket Stadium,False,0
313,,February,ODI,India,V Sehwag,1,Mohammad Asif,1,2,Rawalpindi Cricket Stadium,False,0
314,,February,ODI,India,V Sehwag,1,Mohammad Asif,1,3,Rawalpindi Cricket Stadium,False,0
315,,February,ODI,India,V Sehwag,1,Mohammad Asif,1,4,Rawalpindi Cricket Stadium,False,0
316,,February,ODI,India,V Sehwag,1,Mohammad Asif,1,5,Rawalpindi Cricket Stadium,False,1
317,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,1,6,Rawalpindi Cricket Stadium,False,1
318,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,2,1,Rawalpindi Cricket Stadium,False,4
319,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,2,2,Rawalpindi Cricket Stadium,False,0
320,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,2,3,Rawalpindi Cricket Stadium,False,0
321,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,2,4,Rawalpindi Cricket Stadium,False,1
322,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,2,5,Rawalpindi Cricket Stadium,False,0
323,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,2,6,Rawalpindi Cricket Stadium,False,0
324,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,1,Rawalpindi Cricket Stadium,False,0
325,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,2,Rawalpindi Cricket Stadium,False,0
326,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,3,Rawalpindi Cricket Stadium,False,0
327,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,4,Rawalpindi Cricket Stadium,False,0
328,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,5,Rawalpindi Cricket Stadium,False,0
329,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,3,6,Rawalpindi Cricket Stadium,False,0
330,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,1,Rawalpindi Cricket Stadium,False,6
331,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,2,Rawalpindi Cricket Stadium,False,4
332,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,3,Rawalpindi Cricket Stadium,False,4
333,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,4,Rawalpindi Cricket Stadium,False,4
334,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,5,Rawalpindi Cricket Stadium,False,0
335,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,6,Rawalpindi Cricket Stadium,False,1
336,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,7,Rawalpindi Cricket Stadium,False,1
337,,February,ODI,India,V Sehwag,1,Naved-ul-Hasan,4,8,Rawalpindi Cricket Stadium,False,2
338,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,5,1,Rawalpindi Cricket Stadium,False,0
339,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,5,2,Rawalpindi Cricket Stadium,False,0
340,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,5,3,Rawalpindi Cricket Stadium,False,1
341,,February,ODI,India,V Sehwag,1,Mohammad Asif,5,4,Rawalpindi Cricket Stadium,False,4
342,,February,ODI,India,V Sehwag,1,Mohammad Asif,5,5,Rawalpindi Cricket Stadium,False,0
343,,February,ODI,India,V Sehwag,1,Mohammad Asif,5,6,Rawalpindi Cricket Stadium,False,4
344,,February,ODI,India,SR Tendulkar,2,Umar Gul,6,1,Rawalpindi Cricket Stadium,False,1
345,,February,ODI,India,SR Tendulkar,2,Umar Gul,6,2,Rawalpindi Cricket Stadium,False,1
346,,February,ODI,India,V Sehwag,1,Umar Gul,6,3,Rawalpindi Cricket Stadium,False,1
347,,February,ODI,India,V Sehwag,1,Umar Gul,6,4,Rawalpindi Cricket Stadium,False,0
348,,February,ODI,India,V Sehwag,1,Umar Gul,6,5,Rawalpindi Cricket Stadium,False,0
349,,February,ODI,India,V Sehwag,1,Umar Gul,6,6,Rawalpindi Cricket Stadium,False,0
350,,February,ODI,India,V Sehwag,1,Umar Gul,6,7,Rawalpindi Cricket Stadium,False,1
351,,February,ODI,India,SR Tendulkar,2,Umar Gul,6,8,Rawalpindi Cricket Stadium,False,0
352,,February,ODI,India,V Sehwag,1,Mohammad Asif,7,1,Rawalpindi Cricket Stadium,False,0
353,,February,ODI,India,V Sehwag,1,Mohammad Asif,7,2,Rawalpindi Cricket Stadium,False,1
354,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,7,3,Rawalpindi Cricket Stadium,False,0
355,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,7,4,Rawalpindi Cricket Stadium,False,0
356,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,7,5,Rawalpindi Cricket Stadium,False,4
357,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,7,6,Rawalpindi Cricket Stadium,False,0
358,,February,ODI,India,V Sehwag,1,Umar Gul,8,1,Rawalpindi Cricket Stadium,False,0
359,,February,ODI,India,V Sehwag,1,Umar Gul,8,2,Rawalpindi Cricket Stadium,False,0
360,,February,ODI,India,V Sehwag,1,Umar Gul,8,3,Rawalpindi Cricket Stadium,False,0
361,,February,ODI,India,V Sehwag,1,Umar Gul,8,4,Rawalpindi Cricket Stadium,False,4
362,,February,ODI,India,V Sehwag,1,Umar Gul,8,5,Rawalpindi Cricket Stadium,False,1
363,,February,ODI,India,SR Tendulkar,2,Umar Gul,8,6,Rawalpindi Cricket Stadium,False,0
364,,February,ODI,India,V Sehwag,1,Mohammad Asif,9,1,Rawalpindi Cricket Stadium,False,4
365,,February,ODI,India,V Sehwag,1,Mohammad Asif,9,2,Rawalpindi Cricket Stadium,False,0
366,,February,ODI,India,V Sehwag,1,Mohammad Asif,9,3,Rawalpindi Cricket Stadium,False,1
367,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,9,4,Rawalpindi Cricket Stadium,False,1
368,,February,ODI,India,V Sehwag,1,Mohammad Asif,9,5,Rawalpindi Cricket Stadium,False,0
369,,February,ODI,India,V Sehwag,1,Mohammad Asif,9,6,Rawalpindi Cricket Stadium,False,1
370,,February,ODI,India,V Sehwag,1,Umar Gul,10,1,Rawalpindi Cricket Stadium,False,1
371,,February,ODI,India,SR Tendulkar,2,Umar Gul,10,2,Rawalpindi Cricket Stadium,False,0
372,,February,ODI,India,SR Tendulkar,2,Umar Gul,10,3,Rawalpindi Cricket Stadium,False,4
373,,February,ODI,India,SR Tendulkar,2,Umar Gul,10,4,Rawalpindi Cricket Stadium,False,1
374,,February,ODI,India,V Sehwag,1,Umar Gul,10,5,Rawalpindi Cricket Stadium,False,1
375,,February,ODI,India,V Sehwag,1,Umar Gul,10,6,Rawalpindi Cricket Stadium,False,0
376,,February,ODI,India,V Sehwag,1,Umar Gul,10,7,Rawalpindi Cricket Stadium,False,1
377,,February,ODI,India,V Sehwag,1,Mohammad Asif,11,1,Rawalpindi Cricket Stadium,False,0
378,,February,ODI,India,V Sehwag,1,Mohammad Asif,11,2,Rawalpindi Cricket Stadium,False,1
379,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,11,3,Rawalpindi Cricket Stadium,False,1
380,,February,ODI,India,V Sehwag,1,Mohammad Asif,11,4,Rawalpindi Cricket Stadium,False,0
381,,February,ODI,India,V Sehwag,1,Mohammad Asif,11,5,Rawalpindi Cricket Stadium,False,1
382,,February,ODI,India,SR Tendulkar,2,Mohammad Asif,11,6,Rawalpindi Cricket Stadium,False,4
383,,February,ODI,India,V Sehwag,1,Umar Gul,12,1,Rawalpindi Cricket Stadium,False,1
384,,February,ODI,India,SR Tendulkar,2,Umar Gul,12,2,Rawalpindi Cricket Stadium,False,0
385,,February,ODI,India,SR Tendulkar,2,Umar Gul,12,3,Rawalpindi Cricket Stadium,False,4
386,,February,ODI,India,SR Tendulkar,2,Umar Gul,12,4,Rawalpindi Cricket Stadium,False,0
387,,February,ODI,India,SR Tendulkar,2,Umar Gul,12,5,Rawalpindi Cricket Stadium,False,4
388,,February,ODI,India,SR Tendulkar,2,Umar Gul,12,6,Rawalpindi Cricket Stadium,False,4
389,,February,ODI,India,V Sehwag,1,Abdul Razzaq,13,1,Rawalpindi Cricket Stadium,False,1
390,,February,ODI,India,SR Tendulkar,2,Abdul Razzaq,13,2,Rawalpindi Cricket Stadium,False,1
391,,February,ODI,India,V Sehwag,1,Abdul Razzaq,13,3,Rawalpindi Cricket Stadium,False,1
392,,February,ODI,India,SR Tendulkar,2,Abdul Razzaq,13,4,Rawalpindi Cricket Stadium,False,0
393,,February,ODI,India,SR Tendulkar,2,Abdul Razzaq,13,5,Rawalpindi Cricket Stadium,False,0
394,,February,ODI,India,SR Tendulkar,2,Abdul Razzaq,13,6,Rawalpindi Cricket Stadium,False,1
395,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,1,Rawalpindi Cricket Stadium,False,0
396,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,2,Rawalpindi Cricket Stadium,False,0
397,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,3,Rawalpindi Cricket Stadium,False,0
398,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,4,Rawalpindi Cricket Stadium,False,4
399,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,5,Rawalpindi Cricket Stadium,False,2
400,,February,ODI,India,SR Tendulkar,2,Naved-ul-Hasan,14,6,Rawalpindi Cricket Stadium,False,3
401,,February,ODI,India,SR Tendulkar,2,Abdul Razzaq,15,1,Rawalpindi Cricket Stadium,True,0
402,,February,ODI,India,R Dravid,3,Abdul Razzaq,15,2,Rawalpindi Cricket Stadium,False,1
403,,February,ODI,India,V Sehwag,1,Abdul Razzaq,15,3,Rawalpindi Cricket Stadium,False,0
404,,February,ODI,India,V Sehwag,1,Abdul Razzaq,15,4,Rawalpindi Cricket Stadium,False,4
405,,February,ODI,India,V Sehwag,1,Abdul Razzaq,15,5,Rawalpindi Cricket Stadium,False,4
406,,February,ODI,India,V Sehwag,1,Abdul Razzaq,15,6,Rawalpindi Cricket Stadium,False,1
407,,February,ODI,India,V Sehwag,1,Shahid Afridi,16,1,Rawalpindi Cricket Stadium,False,1
408,,February,ODI,India,R Dravid,3,Shahid Afridi,16,2,Rawalpindi Cricket Stadium,False,1
409,,February,ODI,India,V Sehwag,1,Shahid Afridi,16,3,Rawalpindi Cricket Stadium,False,0
410,,February,ODI,India,V Sehwag,1,Shahid Afridi,16,4,Rawalpindi Cricket Stadium,False,1
411,,February,ODI,India,R Dravid,3,Shahid Afridi,16,5,Rawalpindi Cricket Stadium,False,1
412,,February,ODI,India,V Sehwag,1,Shahid Afridi,16,6,Rawalpindi Cricket Stadium,False,1
413,,February,ODI,India,V Sehwag,1,Abdul Razzaq,17,1,Rawalpindi Cricket Stadium,False,1
414,,February,ODI,India,R Dravid,3,Abdul Razzaq,17,2,Rawalpindi Cricket Stadium,False,2
415,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,17,3,Rawalpindi Cricket Stadium,False,0
416,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,17,4,Rawalpindi Cricket Stadium,False,0
417,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,17,5,Rawalpindi Cricket Stadium,False,0
418,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,17,6,Rawalpindi Cricket Stadium,False,0
419,,February,ODI,India,R Dravid,3,Arshad Khan,18,1,Rawalpindi Cricket Stadium,False,1
420,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,18,2,Rawalpindi Cricket Stadium,False,1
421,,February,ODI,India,R Dravid,3,Arshad Khan,18,3,Rawalpindi Cricket Stadium,False,0
422,,February,ODI,India,R Dravid,3,Arshad Khan,18,4,Rawalpindi Cricket Stadium,False,1
423,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,18,5,Rawalpindi Cricket Stadium,False,1
424,,February,ODI,India,R Dravid,3,Arshad Khan,18,6,Rawalpindi Cricket Stadium,False,0
425,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,1,Rawalpindi Cricket Stadium,False,0
426,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,2,Rawalpindi Cricket Stadium,False,0
427,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,3,Rawalpindi Cricket Stadium,False,1
428,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,4,Rawalpindi Cricket Stadium,False,0
429,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,5,Rawalpindi Cricket Stadium,False,2
430,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,6,Rawalpindi Cricket Stadium,False,0
431,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,19,7,Rawalpindi Cricket Stadium,False,1
432,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,20,1,Rawalpindi Cricket Stadium,False,1
433,,February,ODI,India,R Dravid,3,Arshad Khan,20,2,Rawalpindi Cricket Stadium,False,1
434,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,20,3,Rawalpindi Cricket Stadium,False,1
435,,February,ODI,India,R Dravid,3,Arshad Khan,20,4,Rawalpindi Cricket Stadium,False,0
436,,February,ODI,India,R Dravid,3,Arshad Khan,20,5,Rawalpindi Cricket Stadium,False,1
437,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,20,6,Rawalpindi Cricket Stadium,False,0
438,,February,ODI,India,R Dravid,3,Abdul Razzaq,21,1,Rawalpindi Cricket Stadium,False,0
439,,February,ODI,India,R Dravid,3,Abdul Razzaq,21,2,Rawalpindi Cricket Stadium,False,0
440,,February,ODI,India,R Dravid,3,Abdul Razzaq,21,3,Rawalpindi Cricket Stadium,False,2
441,,February,ODI,India,R Dravid,3,Abdul Razzaq,21,4,Rawalpindi Cricket Stadium,False,1
442,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,21,5,Rawalpindi Cricket Stadium,False,0
443,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,21,6,Rawalpindi Cricket Stadium,False,1
444,,February,ODI,India,Yuvraj Singh,4,Umar Gul,22,1,Rawalpindi Cricket Stadium,False,0
445,,February,ODI,India,Yuvraj Singh,4,Umar Gul,22,2,Rawalpindi Cricket Stadium,False,0
446,,February,ODI,India,Yuvraj Singh,4,Umar Gul,22,3,Rawalpindi Cricket Stadium,False,1
447,,February,ODI,India,R Dravid,3,Umar Gul,22,4,Rawalpindi Cricket Stadium,False,1
448,,February,ODI,India,Yuvraj Singh,4,Umar Gul,22,5,Rawalpindi Cricket Stadium,False,1
449,,February,ODI,India,R Dravid,3,Umar Gul,22,6,Rawalpindi Cricket Stadium,False,4
450,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,23,1,Rawalpindi Cricket Stadium,False,0
451,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,23,2,Rawalpindi Cricket Stadium,False,1
452,,February,ODI,India,R Dravid,3,Abdul Razzaq,23,3,Rawalpindi Cricket Stadium,False,4
453,,February,ODI,India,R Dravid,3,Abdul Razzaq,23,4,Rawalpindi Cricket Stadium,False,0
454,,February,ODI,India,R Dravid,3,Abdul Razzaq,23,5,Rawalpindi Cricket Stadium,False,1
455,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,23,6,Rawalpindi Cricket Stadium,False,1
456,,February,ODI,India,Yuvraj Singh,4,Umar Gul,24,1,Rawalpindi Cricket Stadium,False,0
457,,February,ODI,India,Yuvraj Singh,4,Umar Gul,24,2,Rawalpindi Cricket Stadium,False,0
458,,February,ODI,India,Yuvraj Singh,4,Umar Gul,24,3,Rawalpindi Cricket Stadium,False,0
459,,February,ODI,India,Yuvraj Singh,4,Umar Gul,24,4,Rawalpindi Cricket Stadium,False,1
460,,February,ODI,India,R Dravid,3,Umar Gul,24,5,Rawalpindi Cricket Stadium,False,0
461,,February,ODI,India,R Dravid,3,Umar Gul,24,6,Rawalpindi Cricket Stadium,False,1
462,,February,ODI,India,R Dravid,3,Abdul Razzaq,25,1,Rawalpindi Cricket Stadium,False,1
463,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,25,2,Rawalpindi Cricket Stadium,False,4
464,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,25,3,Rawalpindi Cricket Stadium,False,0
465,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,25,4,Rawalpindi Cricket Stadium,False,4
466,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,25,5,Rawalpindi Cricket Stadium,False,4
467,,February,ODI,India,Yuvraj Singh,4,Abdul Razzaq,25,6,Rawalpindi Cricket Stadium,False,0
468,,February,ODI,India,R Dravid,3,Umar Gul,26,1,Rawalpindi Cricket Stadium,False,0
469,,February,ODI,India,R Dravid,3,Umar Gul,26,2,Rawalpindi Cricket Stadium,False,0
470,,February,ODI,India,R Dravid,3,Umar Gul,26,3,Rawalpindi Cricket Stadium,False,0
471,,February,ODI,India,R Dravid,3,Umar Gul,26,4,Rawalpindi Cricket Stadium,False,0
472,,February,ODI,India,R Dravid,3,Umar Gul,26,5,Rawalpindi Cricket Stadium,False,1
473,,February,ODI,India,Yuvraj Singh,4,Umar Gul,26,6,Rawalpindi Cricket Stadium,False,1
474,,February,ODI,India,Yuvraj Singh,4,Shahid Afridi,27,1,Rawalpindi Cricket Stadium,False,1
475,,February,ODI,India,R Dravid,3,Shahid Afridi,27,2,Rawalpindi Cricket Stadium,False,0
476,,February,ODI,India,R Dravid,3,Shahid Afridi,27,3,Rawalpindi Cricket Stadium,False,4
477,,February,ODI,India,R Dravid,3,Shahid Afridi,27,4,Rawalpindi Cricket Stadium,False,2
478,,February,ODI,India,R Dravid,3,Shahid Afridi,27,5,Rawalpindi Cricket Stadium,False,4
479,,February,ODI,India,R Dravid,3,Shahid Afridi,27,6,Rawalpindi Cricket Stadium,False,1
480,,February,ODI,India,R Dravid,3,Umar Gul,28,1,Rawalpindi Cricket Stadium,False,1
481,,February,ODI,India,Yuvraj Singh,4,Umar Gul,28,2,Rawalpindi Cricket Stadium,False,0
482,,February,ODI,India,Yuvraj Singh,4,Umar Gul,28,3,Rawalpindi Cricket Stadium,False,1
483,,February,ODI,India,R Dravid,3,Umar Gul,28,4,Rawalpindi Cricket Stadium,False,0
484,,February,ODI,India,R Dravid,3,Umar Gul,28,5,Rawalpindi Cricket Stadium,False,1
485,,February,ODI,India,Yuvraj Singh,4,Umar Gul,28,6,Rawalpindi Cricket Stadium,False,0
486,,February,ODI,India,R Dravid,3,Arshad Khan,29,1,Rawalpindi Cricket Stadium,False,0
487,,February,ODI,India,R Dravid,3,Arshad Khan,29,2,Rawalpindi Cricket Stadium,False,1
488,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,29,3,Rawalpindi Cricket Stadium,False,4
489,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,29,4,Rawalpindi Cricket Stadium,False,0
490,,February,ODI,India,Yuvraj Singh,4,Arshad Khan,29,5,Rawalpindi Cricket Stadium,False,1
491,,February,ODI,India,R Dravid,3,Arshad Khan,29,6,Rawalpindi Cricket Stadium,False,0
