id,match_type,month,city,position,bat_team,batsman,bowling_team,venue,score
4154,ODI,May,Potchefstroom,2,Pakistan,Sidra Ameen,South Africa,Senwes Park,14
4155,ODI,May,Potchefstroom,3,Pakistan,Javeria Khan,South Africa,Senwes Park,36
4156,ODI,May,Potchefstroom,4,Pakistan,Bismah Maroof,South Africa,Senwes Park,12
4157,ODI,October,Abu Dhabi,1,Pakistan,Asad Shafiq,South Africa,Sheikh Zayed Stadium,22
4158,ODI,October,Abu Dhabi,2,Pakistan,Mohammad Hafeez,South Africa,Sheikh Zayed Stadium,68
4159,ODI,October,Abu Dhabi,3,Pakistan,Younis Khan,South Africa,Sheikh Zayed Stadium,58
4160,ODI,October,Abu Dhabi,4,Pakistan,Misbah-ul-Haq,South Africa,Sheikh Zayed Stadium,14
4161,ODI,October,Abu Dhabi,5,Pakistan,Fawad Alam,South Africa,Sheikh Zayed Stadium,9
4162,ODI,October,Abu Dhabi,6,Pakistan,Shahid Afridi,South Africa,Sheikh Zayed Stadium,1
4163,ODI,October,Abu Dhabi,7,Pakistan,Abdul Razzaq,South Africa,Sheikh Zayed Stadium,2
4164,ODI,October,Abu Dhabi,8,Pakistan,Zulqarnain Haider,South Africa,Sheikh Zayed Stadium,13
4165,ODI,October,Abu Dhabi,9,Pakistan,Umar Gul,South Africa,Sheikh Zayed Stadium,3
4166,ODI,October,Abu Dhabi,10,Pakistan,Saeed Ajmal,South Africa,Sheikh Zayed Stadium,7
4167,ODI,October,Abu Dhabi,11,Pakistan,Shoaib Akhtar,South Africa,Sheikh Zayed Stadium,6
4168,ODI,October,Abu Dhabi,1,South Africa,GC Smith,Pakistan,Sheikh Zayed Stadium,18
4169,ODI,October,Abu Dhabi,2,South Africa,HM Amla,Pakistan,Sheikh Zayed Stadium,38
4170,ODI,October,Abu Dhabi,3,South Africa,JH Kallis,Pakistan,Sheikh Zayed Stadium,70
4171,ODI,October,Abu Dhabi,4,South Africa,AB de Villiers,Pakistan,Sheikh Zayed Stadium,54
4172,ODI,October,Abu Dhabi,5,South Africa,JP Duminy,Pakistan,Sheikh Zayed Stadium,10
4173,ODI,October,Abu Dhabi,6,South Africa,CA Ingram,Pakistan,Sheikh Zayed Stadium,17
4174,ODI,October,Lahore,1,South Africa,HH Gibbs,Pakistan,Gaddafi Stadium,119
4175,ODI,October,Lahore,2,South Africa,GC Smith,Pakistan,Gaddafi Stadium,41
4176,ODI,October,Lahore,3,South Africa,JH Kallis,Pakistan,Gaddafi Stadium,8
4177,ODI,October,Lahore,4,South Africa,AB de Villiers,Pakistan,Gaddafi Stadium,104
4178,ODI,October,Lahore,5,South Africa,JM Kemp,Pakistan,Gaddafi Stadium,1
4179,ODI,October,Lahore,6,South Africa,MV Boucher,Pakistan,Gaddafi Stadium,16
4180,ODI,October,Lahore,7,South Africa,SM Pollock,Pakistan,Gaddafi Stadium,5
4181,ODI,October,Lahore,1,Pakistan,Mohammad Hafeez,South Africa,Gaddafi Stadium,6
4182,ODI,October,Lahore,2,Pakistan,Imran Nazir,South Africa,Gaddafi Stadium,16
4183,ODI,October,Lahore,3,Pakistan,Younis Khan,South Africa,Gaddafi Stadium,12
4184,ODI,October,Lahore,4,Pakistan,Mohammad Yousuf,South Africa,Gaddafi Stadium,53
4185,ODI,October,Lahore,5,Pakistan,Shoaib Malik,South Africa,Gaddafi Stadium,18
4186,ODI,October,Lahore,6,Pakistan,Misbah-ul-Haq,South Africa,Gaddafi Stadium,20
4187,ODI,October,Lahore,7,Pakistan,Kamran Akmal,South Africa,Gaddafi Stadium,35
4188,ODI,October,Lahore,8,Pakistan,Shahid Afridi,South Africa,Gaddafi Stadium,51
4189,ODI,October,Lahore,9,Pakistan,Sohail Tanvir,South Africa,Gaddafi Stadium,26
4190,ODI,October,Lahore,10,Pakistan,Iftikhar Anjum,South Africa,Gaddafi Stadium,11
4191,ODI,October,Lahore,11,Pakistan,Umar Gul,South Africa,Gaddafi Stadium,1
4192,ODI,January,Cape Town,1,Pakistan,Imam-ul-Haq,South Africa,Newlands,8
4193,ODI,January,Cape Town,2,Pakistan,Fakhar Zaman,South Africa,Newlands,70
4194,ODI,January,Cape Town,3,Pakistan,Babar Azam,South Africa,Newlands,25
4195,ODI,January,Cape Town,4,Pakistan,Mohammad Hafeez,South Africa,Newlands,17
4196,ODI,January,Cape Town,5,Pakistan,Shoaib Malik,South Africa,Newlands,33
4197,ODI,January,Cape Town,6,Pakistan,Mohammad Rizwan,South Africa,Newlands,10
4198,ODI,January,Cape Town,7,Pakistan,Shadab Khan,South Africa,Newlands,20
4199,ODI,January,Cape Town,8,Pakistan,Imad Wasim,South Africa,Newlands,49
4200,ODI,January,Cape Town,9,Pakistan,Mohammad Amir,South Africa,Newlands,8
4201,ODI,January,Cape Town,10,Pakistan,Shaheen Shah Afridi,South Africa,Newlands,0
4202,ODI,January,Cape Town,1,South Africa,Q de Kock,Pakistan,Newlands,86
4203,ODI,January,Cape Town,2,South Africa,HM Amla,Pakistan,Newlands,15
4204,ODI,January,Cape Town,3,South Africa,RR Hendricks,Pakistan,Newlands,34
4205,ODI,January,Cape Town,4,South Africa,F du Plessis,Pakistan,Newlands,52
4206,ODI,January,Cape Town,5,South Africa,HE van der Dussen,Pakistan,Newlands,54
4207,ODI,January,Centurion,1,Pakistan,Imam-ul-Haq,South Africa,SuperSport Park,106
4208,ODI,January,Centurion,2,Pakistan,Fakhar Zaman,South Africa,SuperSport Park,2
4209,ODI,January,Centurion,3,Pakistan,Babar Azam,South Africa,SuperSport Park,71
4210,ODI,January,Centurion,4,Pakistan,Mohammad Hafeez,South Africa,SuperSport Park,54
4211,ODI,January,Centurion,5,Pakistan,Shoaib Malik,South Africa,SuperSport Park,34
4212,ODI,January,Centurion,6,Pakistan,Imad Wasim,South Africa,SuperSport Park,43
4213,ODI,January,Centurion,7,Pakistan,Hasan Ali,South Africa,SuperSport Park,1
4214,ODI,January,Centurion,8,Pakistan,Sarfraz Ahmed,South Africa,SuperSport Park,6
4215,ODI,January,Centurion,1,South Africa,Q de Kock,Pakistan,SuperSport Park,37
4216,ODI,January,Centurion,2,South Africa,HM Amla,Pakistan,SuperSport Park,25
4217,ODI,January,Centurion,3,South Africa,RR Hendricks,Pakistan,SuperSport Park,84
4218,ODI,January,Centurion,4,South Africa,F du Plessis,Pakistan,SuperSport Park,41
4219,ODI,November,,1,South Africa,HM Amla,Pakistan,Dubai International Cricket Stadium,62
4220,ODI,November,,2,South Africa,GC Smith,Pakistan,Dubai International Cricket Stadium,15
4221,ODI,November,,3,South Africa,JH Kallis,Pakistan,Dubai International Cricket Stadium,83
4222,ODI,November,,4,South Africa,AB de Villiers,Pakistan,Dubai International Cricket Stadium,63
4223,ODI,November,,5,South Africa,JP Duminy,Pakistan,Dubai International Cricket Stadium,60
4224,ODI,November,,6,South Africa,CA Ingram,Pakistan,Dubai International Cricket Stadium,1
4225,ODI,November,,7,South Africa,J Botha,Pakistan,Dubai International Cricket Stadium,33
4226,ODI,November,,1,Pakistan,Shahzaib Hasan,South Africa,Dubai International Cricket Stadium,40
4227,ODI,November,,2,Pakistan,Mohammad Hafeez,South Africa,Dubai International Cricket Stadium,62
4228,ODI,November,,3,Pakistan,Younis Khan,South Africa,Dubai International Cricket Stadium,3
4229,ODI,November,,4,Pakistan,Mohammad Yousuf,South Africa,Dubai International Cricket Stadium,3
4230,ODI,November,,5,Pakistan,Fawad Alam,South Africa,Dubai International Cricket Stadium,1
4231,ODI,November,,6,Pakistan,Umar Akmal,South Africa,Dubai International Cricket Stadium,62
4232,ODI,November,,7,Pakistan,Shahid Afridi,South Africa,Dubai International Cricket Stadium,29
4233,ODI,November,,8,Pakistan,Abdul Razzaq,South Africa,Dubai International Cricket Stadium,41
4234,ODI,November,,9,Pakistan,Wahab Riaz,South Africa,Dubai International Cricket Stadium,9
4235,ODI,November,,10,Pakistan,Abdur Rehman,South Africa,Dubai International Cricket Stadium,9
4236,ODI,November,,11,Pakistan,Shoaib Akhtar,South Africa,Dubai International Cricket Stadium,1
4237,ODI,February,Johannesburg,1,Pakistan,Mohammad Hafeez,South Africa,New Wanderers Stadium,0
4238,ODI,February,Johannesburg,2,Pakistan,Imran Nazir,South Africa,New Wanderers Stadium,27
4239,ODI,February,Johannesburg,3,Pakistan,Younis Khan,South Africa,New Wanderers Stadium,19
4240,ODI,February,Johannesburg,4,Pakistan,Kamran Akmal,South Africa,New Wanderers Stadium,24
4241,ODI,February,Johannesburg,5,Pakistan,Mohammad Yousuf,South Africa,New Wanderers Stadium,5
4242,ODI,February,Johannesburg,6,Pakistan,Inzamam-ul-Haq,South Africa,New Wanderers Stadium,0
4243,ODI,February,Johannesburg,7,Pakistan,Shoaib Malik,South Africa,New Wanderers Stadium,45
4244,ODI,February,Johannesburg,8,Pakistan,Abdul Razzaq,South Africa,New Wanderers Stadium,13
4245,ODI,February,Johannesburg,9,Pakistan,Naved-ul-Hasan,South Africa,New Wanderers Stadium,8
4246,ODI,February,Johannesburg,10,Pakistan,Iftikhar Anjum,South Africa,New Wanderers Stadium,4
4247,ODI,February,Johannesburg,11,Pakistan,Mohammad Asif,South Africa,New Wanderers Stadium,8
4248,ODI,February,Johannesburg,1,South Africa,GC Smith,Pakistan,New Wanderers Stadium,1
4249,ODI,February,Johannesburg,2,South Africa,AB de Villiers,Pakistan,New Wanderers Stadium,80
4250,ODI,February,Johannesburg,3,South Africa,JH Kallis,Pakistan,New Wanderers Stadium,75
4251,ODI,November,Abu Dhabi,1,South Africa,HM Amla,Pakistan,Sheikh Zayed Stadium,10
4252,ODI,November,Abu Dhabi,2,South Africa,Q de Kock,Pakistan,Sheikh Zayed Stadium,40
4253,ODI,November,Abu Dhabi,3,South Africa,F du Plessis,Pakistan,Sheikh Zayed Stadium,59
4254,ODI,November,Abu Dhabi,4,South Africa,JP Duminy,Pakistan,Sheikh Zayed Stadium,64
4255,ODI,November,Abu Dhabi,5,South Africa,AB de Villiers,Pakistan,Sheikh Zayed Stadium,34
4256,ODI,November,Abu Dhabi,6,South Africa,DA Miller,Pakistan,Sheikh Zayed Stadium,36
4257,ODI,November,Abu Dhabi,7,South Africa,R McLaren,Pakistan,Sheikh Zayed Stadium,13
4258,ODI,November,Abu Dhabi,8,South Africa,DW Steyn,Pakistan,Sheikh Zayed Stadium,2
4259,ODI,November,Abu Dhabi,9,South Africa,M Morkel,Pakistan,Sheikh Zayed Stadium,0
4260,ODI,November,Abu Dhabi,10,South Africa,LL Tsotsobe,Pakistan,Sheikh Zayed Stadium,1
4261,ODI,November,Abu Dhabi,1,Pakistan,Mohammad Hafeez,South Africa,Sheikh Zayed Stadium,17
4262,ODI,November,Abu Dhabi,2,Pakistan,Ahmed Shehzad,South Africa,Sheikh Zayed Stadium,33
4263,ODI,November,Abu Dhabi,3,Pakistan,Umar Amin,South Africa,Sheikh Zayed Stadium,14
4264,ODI,November,Abu Dhabi,4,Pakistan,Misbah-ul-Haq,South Africa,Sheikh Zayed Stadium,23
4265,ODI,November,Abu Dhabi,5,Pakistan,Asad Shafiq,South Africa,Sheikh Zayed Stadium,13
4266,ODI,November,Abu Dhabi,6,Pakistan,Umar Akmal,South Africa,Sheikh Zayed Stadium,8
4267,ODI,November,Abu Dhabi,7,Pakistan,Shahid Afridi,South Africa,Sheikh Zayed Stadium,7
4268,ODI,November,Abu Dhabi,8,Pakistan,Sohail Tanvir,South Africa,Sheikh Zayed Stadium,31
4269,ODI,November,Abu Dhabi,9,Pakistan,Wahab Riaz,South Africa,Sheikh Zayed Stadium,40
4270,ODI,November,Abu Dhabi,10,Pakistan,Saeed Ajmal,South Africa,Sheikh Zayed Stadium,1
4271,ODI,November,Abu Dhabi,11,Pakistan,Mohammad Irfan,South Africa,Sheikh Zayed Stadium,4
4272,ODI,November,,1,Pakistan,Nasir Jamshed,South Africa,Dubai International Cricket Stadium,1
4273,ODI,November,,2,Pakistan,Ahmed Shehzad,South Africa,Dubai International Cricket Stadium,60
4274,ODI,November,,3,Pakistan,Mohammad Hafeez,South Africa,Dubai International Cricket Stadium,26
4275,ODI,November,,4,Pakistan,Misbah-ul-Haq,South Africa,Dubai International Cricket Stadium,26
4276,ODI,November,,5,Pakistan,Umar Amin,South Africa,Dubai International Cricket Stadium,17
4277,ODI,November,,6,Pakistan,Umar Akmal,South Africa,Dubai International Cricket Stadium,18
4278,ODI,November,,7,Pakistan,Shahid Afridi,South Africa,Dubai International Cricket Stadium,29
4279,ODI,November,,8,Pakistan,Sohail Tanvir,South Africa,Dubai International Cricket Stadium,9
4280,ODI,November,,9,Pakistan,Wahab Riaz,South Africa,Dubai International Cricket Stadium,22
4281,ODI,November,,10,Pakistan,Saeed Ajmal,South Africa,Dubai International Cricket Stadium,0
4282,ODI,November,,11,Pakistan,Mohammad Irfan,South Africa,Dubai International Cricket Stadium,1
4283,ODI,November,,1,South Africa,GC Smith,Pakistan,Dubai International Cricket Stadium,14
4284,ODI,November,,2,South Africa,CA Ingram,Pakistan,Dubai International Cricket Stadium,5
4285,ODI,November,,3,South Africa,JP Duminy,Pakistan,Dubai International Cricket Stadium,26
4286,ODI,November,,4,South Africa,AB de Villiers,Pakistan,Dubai International Cricket Stadium,11
4287,ODI,November,,5,South Africa,F du Plessis,Pakistan,Dubai International Cricket Stadium,12
4288,ODI,November,,6,South Africa,DA Miller,Pakistan,Dubai International Cricket Stadium,11
4289,ODI,November,,7,South Africa,R McLaren,Pakistan,Dubai International Cricket Stadium,29
4290,ODI,November,,8,South Africa,WD Parnell,Pakistan,Dubai International Cricket Stadium,21
4291,ODI,November,,9,South Africa,M Morkel,Pakistan,Dubai International Cricket Stadium,6
4292,ODI,November,,10,South Africa,LL Tsotsobe,Pakistan,Dubai International Cricket Stadium,4
4293,ODI,November,,11,South Africa,Imran Tahir,Pakistan,Dubai International Cricket Stadium,4
4294,ODI,June,London,1,Pakistan,Imam-ul-Haq,South Africa,Lord's,45
4295,ODI,June,London,2,Pakistan,Fakhar Zaman,South Africa,Lord's,45
4296,ODI,June,London,3,Pakistan,Babar Azam,South Africa,Lord's,73
4297,ODI,June,London,4,Pakistan,Mohammad Hafeez,South Africa,Lord's,21
4298,ODI,June,London,5,Pakistan,Haris Sohail,South Africa,Lord's,93
4299,ODI,June,London,6,Pakistan,Imad Wasim,South Africa,Lord's,24
4300,ODI,June,London,7,Pakistan,Wahab Riaz,South Africa,Lord's,4
4301,ODI,June,London,8,Pakistan,Sarfraz Ahmed,South Africa,Lord's,2
4302,ODI,June,London,9,Pakistan,Shadab Khan,South Africa,Lord's,1
4303,ODI,June,London,1,South Africa,HM Amla,Pakistan,Lord's,3
4304,ODI,June,London,2,South Africa,Q de Kock,Pakistan,Lord's,47
4305,ODI,June,London,3,South Africa,F du Plessis,Pakistan,Lord's,63
4306,ODI,June,London,4,South Africa,AK Markram,Pakistan,Lord's,7
4307,ODI,June,London,5,South Africa,HE van der Dussen,Pakistan,Lord's,39
4308,ODI,June,London,6,South Africa,DA Miller,Pakistan,Lord's,31
4309,ODI,June,London,7,South Africa,AL Phehlukwayo,Pakistan,Lord's,48
4310,ODI,June,London,8,South Africa,CH Morris,Pakistan,Lord's,16
4311,ODI,June,London,9,South Africa,K Rabada,Pakistan,Lord's,3
4312,ODI,June,London,10,South Africa,L Ngidi,Pakistan,Lord's,1
4313,ODI,June,London,11,South Africa,Imran Tahir,Pakistan,Lord's,1
4314,T20,June,Edinburgh,1,Pakistan,Fakhar Zaman,Scotland,"Grange Cricket Club, Raeburn Place",26
4315,T20,June,Edinburgh,2,Pakistan,Ahmed Shehzad,Scotland,"Grange Cricket Club, Raeburn Place",14
4316,T20,June,Edinburgh,3,Pakistan,Hussain Talat,Scotland,"Grange Cricket Club, Raeburn Place",19
4317,T20,June,Edinburgh,4,Pakistan,Sarfraz Ahmed,Scotland,"Grange Cricket Club, Raeburn Place",91
4318,T20,June,Edinburgh,5,Pakistan,Shoaib Malik,Scotland,"Grange Cricket Club, Raeburn Place",53
4319,T20,June,Edinburgh,6,Pakistan,Asif Ali,Scotland,"Grange Cricket Club, Raeburn Place",1
4320,T20,June,Edinburgh,1,Scotland,HG Munsey,Pakistan,"Grange Cricket Club, Raeburn Place",31
4321,T20,June,Edinburgh,2,Scotland,KJ Coetzer,Pakistan,"Grange Cricket Club, Raeburn Place",31
4322,T20,June,Edinburgh,3,Scotland,RD Berrington,Pakistan,"Grange Cricket Club, Raeburn Place",3
4323,T20,June,Edinburgh,4,Scotland,CS MacLeod,Pakistan,"Grange Cricket Club, Raeburn Place",12
4324,T20,June,Edinburgh,5,Scotland,DE Budge,Pakistan,"Grange Cricket Club, Raeburn Place",24
4325,T20,June,Edinburgh,6,Scotland,MA Leask,Pakistan,"Grange Cricket Club, Raeburn Place",39
4326,T20,June,Edinburgh,7,Scotland,MH Cross,Pakistan,"Grange Cricket Club, Raeburn Place",13
4327,T20,June,Edinburgh,8,Scotland,SM Sharif,Pakistan,"Grange Cricket Club, Raeburn Place",3
4328,T20,September,Durban,1,Pakistan,Salman Butt,Scotland,Kingsmead,13
4329,T20,September,Durban,2,Pakistan,Imran Nazir,Scotland,Kingsmead,4
4330,T20,September,Durban,3,Pakistan,Mohammad Hafeez,Scotland,Kingsmead,20
4331,T20,September,Durban,4,Pakistan,Younis Khan,Scotland,Kingsmead,44
4332,T20,September,Durban,5,Pakistan,Shoaib Malik,Scotland,Kingsmead,11
4333,T20,September,Durban,6,Pakistan,Shahid Afridi,Scotland,Kingsmead,22
4334,T20,September,Durban,7,Pakistan,Misbah-ul-Haq,Scotland,Kingsmead,24
4335,T20,September,Durban,8,Pakistan,Kamran Akmal,Scotland,Kingsmead,16
4336,T20,September,Durban,9,Pakistan,Yasir Arafat,Scotland,Kingsmead,17
4337,T20,September,Durban,10,Pakistan,Umar Gul,Scotland,Kingsmead,0
4338,T20,September,Durban,1,Scotland,DF Watts,Pakistan,Kingsmead,49
4339,T20,September,Durban,2,Scotland,RR Watson,Pakistan,Kingsmead,2
4340,T20,September,Durban,3,Scotland,NS Poonia,Pakistan,Kingsmead,4
4341,T20,September,Durban,4,Scotland,GM Hamilton,Pakistan,Kingsmead,3
4342,T20,September,Durban,5,Scotland,NFI McCallum,Pakistan,Kingsmead,0
4343,T20,September,Durban,6,Scotland,DR Brown,Pakistan,Kingsmead,2
4344,T20,September,Durban,7,Scotland,CJO Smith,Pakistan,Kingsmead,11
4345,T20,September,Durban,8,Scotland,RM Haq,Pakistan,Kingsmead,21
4346,T20,September,Durban,9,Scotland,CM Wright,Pakistan,Kingsmead,15
4347,T20,September,Durban,10,Scotland,JAR Blain,Pakistan,Kingsmead,0
4348,T20,September,Durban,11,Scotland,JD Nel,Pakistan,Kingsmead,13
4349,T20,June,Edinburgh,1,Pakistan,Fakhar Zaman,Scotland,"Grange Cricket Club, Raeburn Place",35
4350,T20,June,Edinburgh,2,Pakistan,Ahmed Shehzad,Scotland,"Grange Cricket Club, Raeburn Place",25
4351,T20,June,Edinburgh,3,Pakistan,Hussain Talat,Scotland,"Grange Cricket Club, Raeburn Place",18
4352,T20,June,Edinburgh,4,Pakistan,Sarfraz Ahmed,Scotland,"Grange Cricket Club, Raeburn Place",16
4353,T20,June,Edinburgh,5,Pakistan,Shoaib Malik,Scotland,"Grange Cricket Club, Raeburn Place",53
4354,T20,June,Edinburgh,6,Pakistan,Asif Ali,Scotland,"Grange Cricket Club, Raeburn Place",0
4355,T20,June,Edinburgh,7,Pakistan,Shadab Khan,Scotland,"Grange Cricket Club, Raeburn Place",18
4356,T20,June,Edinburgh,8,Pakistan,Faheem Ashraf,Scotland,"Grange Cricket Club, Raeburn Place",1
4357,T20,June,Edinburgh,1,Scotland,HG Munsey,Pakistan,"Grange Cricket Club, Raeburn Place",0
4358,T20,June,Edinburgh,2,Scotland,KJ Coetzer,Pakistan,"Grange Cricket Club, Raeburn Place",2
4359,T20,June,Edinburgh,3,Scotland,RD Berrington,Pakistan,"Grange Cricket Club, Raeburn Place",20
4360,T20,June,Edinburgh,4,Scotland,CS MacLeod,Pakistan,"Grange Cricket Club, Raeburn Place",27
4361,T20,June,Edinburgh,5,Scotland,DE Budge,Pakistan,"Grange Cricket Club, Raeburn Place",4
4362,T20,June,Edinburgh,6,Scotland,MA Leask,Pakistan,"Grange Cricket Club, Raeburn Place",9
4363,T20,June,Edinburgh,7,Scotland,MH Cross,Pakistan,"Grange Cricket Club, Raeburn Place",5
4364,T20,June,Edinburgh,8,Scotland,SM Sharif,Pakistan,"Grange Cricket Club, Raeburn Place",10
4365,T20,June,Edinburgh,9,Scotland,MRJ Watt,Pakistan,"Grange Cricket Club, Raeburn Place",1
4366,T20,June,Edinburgh,10,Scotland,CB Sole,Pakistan,"Grange Cricket Club, Raeburn Place",4
4367,T20,June,Edinburgh,11,Scotland,AC Evans,Pakistan,"Grange Cricket Club, Raeburn Place",0
4368,ODI,April,Karachi,1,Pakistan,Salman Butt,Bangladesh,National Stadium,138
4369,ODI,April,Karachi,2,Pakistan,Kamran Akmal,Bangladesh,National Stadium,14
4370,ODI,April,Karachi,3,Pakistan,Younis Khan,Bangladesh,National Stadium,69
4371,ODI,April,Karachi,4,Pakistan,Mohammad Yousuf,Bangladesh,National Stadium,22
4372,ODI,April,Karachi,5,Pakistan,Shoaib Malik,Bangladesh,National Stadium,27
4373,ODI,April,Karachi,6,Pakistan,Shahid Afridi,Bangladesh,National Stadium,4
4374,ODI,April,Karachi,7,Pakistan,Misbah-ul-Haq,Bangladesh,National Stadium,40
4375,ODI,April,Karachi,8,Pakistan,Naumanullah,Bangladesh,National Stadium,6
4376,ODI,April,Karachi,9,Pakistan,Wahab Riaz,Bangladesh,National Stadium,3
4377,ODI,April,Karachi,10,Pakistan,Umar Gul,Bangladesh,National Stadium,1
4378,ODI,April,Karachi,11,Pakistan,Mohammad Asif,Bangladesh,National Stadium,5
4379,ODI,April,Karachi,1,Bangladesh,Tamim Iqbal,Pakistan,National Stadium,9
4380,ODI,April,Karachi,2,Bangladesh,Junaid Siddique,Pakistan,National Stadium,7
4381,ODI,April,Karachi,3,Bangladesh,Aftab Ahmed,Pakistan,National Stadium,0
4382,ODI,April,Karachi,4,Bangladesh,Mohammad Ashraful,Pakistan,National Stadium,31
4383,ODI,April,Karachi,5,Bangladesh,Shakib Al Hasan,Pakistan,National Stadium,5
4384,ODI,April,Karachi,6,Bangladesh,Mahmudullah,Pakistan,National Stadium,40
4385,ODI,April,Karachi,7,Bangladesh,Farhad Reza,Pakistan,National Stadium,1
4386,ODI,April,Karachi,8,Bangladesh,Dhiman Ghosh,Pakistan,National Stadium,40
4387,ODI,April,Karachi,9,Bangladesh,Mashrafe Mortaza,Pakistan,National Stadium,2
4388,ODI,April,Karachi,10,Bangladesh,Abdur Razzak,Pakistan,National Stadium,35
4389,ODI,April,Karachi,11,Bangladesh,Shahadat Hossain,Pakistan,National Stadium,9
4390,ODI,June,,1,Pakistan,Imran Farhat,Bangladesh,Rangiri Dambulla International Stadium,69
